competitor_place_id,competitor_name,included,exclusion_reason
ChIJV0RnGUlnXj4RlaeKnqs23gw,Jocker gents salon,False,MEN_OR_BARBER
ChIJ5dmFEQA5Xj4RUUhWfRGaTWA,Ms,True,
ChIJ7YcGHXJBXj4R2XGB_gU-fdU,صالون سونا بين الجسرينsona salon,True,
ChIJO3IcU29JXj4RXQvZWQrgZn0,Salon Abdullah Saleh حلاق عبداللّه صالح الرجال,False,MEN_OR_BARBER
ChIJscm3ux9BXj4RxCPJKklwFNA,صالون سبشيل بيرد ستايل,True,
ChIJgcq57r83Xj4RlZ-o1uw2tsg,مركز الدكتور أحمد أبو شريعة الطبي للجلدية و الليزر - بني ياس - Dr.Ahmed Abu Sharia Medical Centre Baniyas,False,MEDICAL
ChIJv1C0ZN9AXj4RSxpfmHhrX8g,Green View Gents Saloon,False,MEN_OR_BARBER
ChIJHTnQlVZKXj4RiaTEYsOcroA,صالون برویز - Pervez Saloon BR,False,MEN_OR_BARBER
ChIJyUDLP_JfXz4Rqm9EIayeXX4,صالون مقص للحلاقة,False,MEN_OR_BARBER
ChIJsfE0VEL59D4RClNZQoofpIY,مركز وصالون المقص الكلاسيكي للرجال,False,MEN_OR_BARBER
ChIJo_i7NZdnXj4RihR5VX4FrgI,Beats And Cuts Gents Saloon,False,MEN_OR_BARBER
ChIJD7cY4303Xj4RzPDGba1moEM,Coco Melon Kids Saloon,False,KIDS_SALON
ChIJQw6k-pVX9D4Rq0lZTq4V374,Mirrors Beauty Salon & Spa - Fujairah,True,
ChIJiY916chLXj4RDkfGzvC9L9Y,مركز الضفيرة الذهبية للتجميل,True,
ChIJMY1lrwZOXj4R7-PDKm3Goec,Al Taj International Saloon,True,
ChIJJ2k3u89bXz4RWR969Xe4Pl4,BRONX GENTS SALOON,False,MEN_OR_BARBER
ChIJNZjaMk5FXj4RBlQbbIh0BkA,Beauty Lab Salon,True,
ChIJSdlJGj919j4RniyCy4YWAwM,سمول باربيرس للحلاقة الرجالية,False,MEN_OR_BARBER
ChIJsceFi2pLXj4RcZahYmF59BM,صالون حلاقه,False,MEN_OR_BARBER
ChIJV39jFChnZz4REGForxT_MEg,صالون زهرة ليوا-عائشة,True,
ChIJKV_Zhn939j4RH8sz_XI6bMM,صالون ماندو للحلاقه الرجاليه.Mando Men's Barber Shop,False,MEN_OR_BARBER
ChIJgdngenNDXj4RvFg-pLU16Dk,A One Gents Saloon,False,MEN_OR_BARBER
ChIJI_nn_cn59D4RuLhSDBG0Z6k,REVLON Hair,True,
ChIJDUUsGsVLXj4RZ7U7rm2qrEA,Salon Razor cuts gent صالون رازور كوتس للرجال,False,MEN_OR_BARBER
ChIJL3fU3Kp29j4R-tH7koqfXJM,AL SAMTA GENTS SALOON صالون السمتة للرجال,False,MEN_OR_BARBER
ChIJLZSUf_5fXz4Rq_byF16_u1w,Adam saloon Muwaileh,True,
ChIJccNIq2c3Xj4Rb74WTogUKdo,Q-Care Men's Salon,False,MEN_OR_BARBER
ChIJB_vJfvdRXj4Re408gr2JbX0,SKY KIDS SALOON,False,KIDS_SALON
ChIJS4yRZP1LXj4R9A8SyOTAr94,AL KOUS GENTS SALON BR.5 صالون الكوس للرجال - فرع Shop No.23 First Floor,False,MEN_OR_BARBER
ChIJl0_xH0ZX9D4Rg6qXj6P7R-o,The Look Gents Salon,False,MEN_OR_BARBER
ChIJmT2fsE9nZz4RSz-vzEMRX8M,salon rafiq ghiyathi,True,
ChIJ7bH4JgBnZz4Rmc53L0RPaZc,صالون المشاهير للحلاقة الرجالية,False,MEN_OR_BARBER
ChIJVaKTfJ2zij4RRm2aNjhpOmM,صالون قصر العز للرجال,False,MEN_OR_BARBER
ChIJ0-UqaLA3Xj4RQyw3xdUBT8Y,Shine Creation Beauty Ladies Center,True,
ChIJRQ6cc4xnZz4RUkIH6u24Unc,TARIF GENTS SALOON,False,MEN_OR_BARBER
ChIJ_Qh2LdH59D4Rmrh4GUxU3g8,صالون فور يو للحمام المغربي ولمساج للرجال,False,MEN_OR_BARBER
ChIJF2MmsX519j4RLJdxcr59sPY,مركز سكرة للتجميل النسائي,True,
ChIJ5bmn-n1x9j4RJYq34_ZOmJE,Al Baron Gents Salon,False,MEN_OR_BARBER
ChIJIYTzOov49D4RyGjsl9Fj1io,Butterfliez Salon,True,
ChIJg1n6tro4Xj4RDZdnfw89_Ek,Happy Day Gents Salon,False,MEN_OR_BARBER
ChIJyZnvEO5fXz4RYDYSCHd58zU,صالون المقص التركي TURKISH SCISSOP SALOON,True,
ChIJrTinLv1FXj4R8rARR5eoDAA,صالون داشنج,True,
ChIJy0LT_945Xj4RBGCO1W43Irk,AL Sahir Gents Salon,False,MEN_OR_BARBER
ChIJE_56R4xDXj4RMc7jC5pfVmo,Al Manara Salon,False,MEN_OR_BARBER
ChIJ2Ykyi7tfXz4R2cFimca7ndo,NOOR AL MUHAISNAH GENT'S SALOON,False,MEN_OR_BARBER
ChIJnRN2EqyjYD4R2TPuiuE5sHk,Royal Moon Beauty Salon,True,
ChIJX4cBY3n59D4R9zbKJaup9mo,Al Zaeem Salon,True,
ChIJ356381xFXj4RleluuqcjXKw,La bella vita ladies salon,True,
ChIJMf7gtVM3Xj4RVkTZQc-IkxI,Saloon Abu Hamdan1,True,
ChIJy_ltqMY5Xj4R6AauX68d-hQ,Style and smile gents salon,False,MEN_OR_BARBER
ChIJJw6KqQlBXj4R8b-g8H7A294,صالون الذوق للحلاقة,False,MEN_OR_BARBER
ChIJdyozSdZPXj4RgQ2V8T_lFFs,Al GHARAYEN SALON FOR MEN,False,MEN_OR_BARBER
ChIJiarrbNJbXz4ROcMKETPWAx4,Qemat Al Fakhamah Ladies Saloon,True,
ChIJ4x3g-H1FXj4RJ3-M0d7X8kw,Yves Rocher - France,True,
ChIJj6Ak0v_YhY4RChDIzzMFE6Y,صالون رجالي عربي اكسبريس,False,MEN_OR_BARBER
ChIJzy9_25xnZz4RDqDkfJjTE-4,مركز الغربيه للعناية الرجاليه,False,MEN_OR_BARBER
ChIJ-2RUarlpZz4RkbqejW8J7VI,Oia spa,True,
ChIJO32TCqhDXj4RAwPNdWLQQPo,Scissor touch men spa,False,MEN_OR_BARBER
ChIJ8ex8GXI5Xj4Rc5m8NvenPh0,Zamalek star ladies salon,True,
ChIJ8U8s0m1LXj4Ro5PzKtDofJA,صالون رويال قيرل للسيدات,True,
ChIJsbzWiAlpZz4R6-aELCcsv7g,مركز عصفورة الربيع التجميل spring sparrow beauty centre,True,
ChIJ2wgq0cKDfq8RI1aJLtodTok,Elyra Touch Beauty Center,True,
ChIJPQJJHrpPXj4RNyhBJ79faF4,Eyfir Gents Spa and Morrocon Bath Salon - ايفر للعناية برجال,False,MEN_OR_BARBER
ChIJw8rScR1FXj4RqBQrVfnEKSg,GUMAMELA Ladies Beauty Salon,True,
ChIJlQiBr1FfXz4RQq23b-iYqm8,Kingsman Gents Salon,False,MEN_OR_BARBER
ChIJt60bk3H49D4RFZP3kkOqUcw,Mabrook Salon,True,
ChIJYWX56E03Xj4RQRsp3MOYdE4,صالون سبيرو للرجال Sparrow Salon,False,MEN_OR_BARBER
ChIJx77OIACtij4RWaSVGi1r4L4,صالون سونا المرخانية sona salon,True,
ChIJ82nBnRhhXz4Rv1KPOxbejJk,กระหรี่ล่าสุด,True,
ChIJIe5kLu5JXj4RUbBEY9d3fqs,Men Hairdressing Trimming & Styling,False,MEN_OR_BARBER
ChIJtxVDw8RhXz4R0Q3b5mjr7d4,Nadda beauty十月美甲,True,
ChIJH9tANktfXz4R8gA5d4tzc9U,Noor Alardh Gents Salon,False,MEN_OR_BARBER
ChIJ5y4OGQBPXj4RaKJl5Cl6V6M,Taiwan Massage VIP - Moonlight Retreat,True,
ChIJK6q2uP45Xj4RbfzR3WNVwCY,Nova Beauty Gents Salon,False,MEN_OR_BARBER
ChIJqXKP6445Xj4RWF1Wq2-Mo2w,Style Look Gents Saloon,False,MEN_OR_BARBER
ChIJ73FGJQBpZz4R_hVp0SDsCrA,صالون ارجانا لتجميل السيداتARJANA LADIES BEAUTY SALOON,True,
ChIJr_u4Fd8xXj4RkfURxYMLaJ4,صالون السيوفي للرجال,False,MEN_OR_BARBER
ChIJyfDaEoc5Xj4Rw40zaDXkk6M,صالون الليل الهادي للسيدات | Calm Night Ladies Saloon,True,
ChIJwTfCb19BXj4Rjav9VmrFmWo,Hearcols gens saloon,True,
ChIJVf7l4ahnZz4RIJABTsAJ6_Q,Madina Zayed Hair Dressing Saloon,True,
ChIJFxt_UT6vij4RRApoki-kaTw,Piano salon,True,
ChIJ69tHqqw5Xj4RTcCF7E2t0bI,RED AND WHITE GENTS SALOON,False,MEN_OR_BARBER
ChIJ7YXZt2phXz4RHOnH8T33fCU,SMIDA-Arabian center BRANCH,True,
ChIJZULT0BJnZz4RN-cHmzd-CZg,Shamim Gents,False,MEN_OR_BARBER
ChIJbXhqOv_59D4RJkYEkvTKj0Y,صالون ابو سمره للحلاقة,False,MEN_OR_BARBER
ChIJ4z4ri_FnZz4Rr0dEOiGx9FI,Bonoise Beauty Center,True,
ChIJHxjtWBlFXj4RDcKTU8utwso,Ghanj Salon,True,
ChIJs95Du2JRXj4Rr5S4SaI-Uh8,Sapple Gents Saloon & Spa,False,MEN_OR_BARBER
ChIJv3Tju_NdXz4R8AwrSB2Op5o,Traneem Ladies Salon,True,
ChIJz3fTQAD59D4RJO_sPRI7-1A,صالون الحبيب للحلاقه الرجاليه,False,MEN_OR_BARBER
ChIJj5zIfOevij4R2ibq7N4RC7E,صالون حميد مسلم للرجال,False,MEN_OR_BARBER
ChIJg-4lyOM3Xj4RjXGHH6n7wOw,House of Hair Cutt,True,
ChIJK_kRZy1PXj4RE1g73e3rFNM,Ladies beauty salon,True,
ChIJif9htN1nZz4R6RfuICZnWOc,Tarif Saloon - Branch01,False,MEN_OR_BARBER
ChIJ3-uGn0Iz26cR1MLoPgqPDNw,The Serenity Spa Clinic and Massage,True,
ChIJ3y7HVWf49D4RbunODRJpLq0,صالون السعدي للحلاقة,False,MEN_OR_BARBER
ChIJoRwtTBSyij4R2hO70UOK_gQ,صالون فلاش للرجال,False,MEN_OR_BARBER
ChIJ56reDZs3Xj4RAMJGbLxzSek,صالون مولتو بيلو للرجال,False,MEN_OR_BARBER
ChIJ_fFJq2RnZz4Ro3Tpq-aFN-U,صالون ومركز بلازا للرجالPlaza center for men care,False,MEN_OR_BARBER
ChIJ0V2RmlpnZz4RBGdclplX0bU,GAYATHI HAIRDRESSING GENTS SALOON,False,MEN_OR_BARBER
ChIJvfCWzjZPXj4R6KheLHjO6R4,ONSEN GENTS SALOON,False,MEN_OR_BARBER
ChIJoyHr0ypPXj4RHX4IKbmtBTc,OYOON AL SHAHAMA LADIES SALOON عيون الشهامة صالون,True,
ChIJxZ2_H29nZz4RXvuYJ7UQhOk,Western Flower Hairdresser,True,
ChIJdfIcjBRfXz4RE9PY4K_JLQg,kamal hossain gents salon(1),False,MEN_OR_BARBER
ChIJGZx6RABRXj4RKcPXqTWlMuo,حلاق الشهامه,False,MEN_OR_BARBER
ChIJlQaCIwD59D4RI_eM9HkEybw,صالون اكس مان الفجيرة,True,
ChIJgW8DtvSzij4RImrsJ1zOZnY,صالون جسر الذهبي للرجال,False,MEN_OR_BARBER
ChIJzw1nGGI3Xj4RSdzy0PD4W_k,صالون موفينك للرجال ( متحرك ),False,MEN_OR_BARBER
ChIJ652enmD59D4R5LOlZB3t_Dk,AL ANKABUT hair fixing,True,
ChIJ4TNJ_Beuij4RbLLgYvIfAOU,ALTA Styles,True,
ChIJj5pu4Jmvij4R8VxjaZq3GhM,City saloon tawam,True,
ChIJ98DgdwA3Xj4R9XhEkH014Ow,RIGHT RAZOR Gents Saloon - صالون رايت ريزر للحلاقة الرجالية,False,MEN_OR_BARBER
ChIJj20voD9nZz4R1KWeyOD0k68,TS Gents Salon,False,MEN_OR_BARBER
ChIJNX6i3NxPXj4RnxkrcK6kAG0,Top star gents saloon,False,MEN_OR_BARBER
ChIJzULRJAB39j4REo4ALZzLutw,Wow Nails Accessories,True,
ChIJA48D3iF19j4RgMICY3CYKaQ,حلاق,False,MEN_OR_BARBER
ChIJPfsER1pnZz4RAaM9QgKcxyg,صالون سيلهت للحلاقة SALON SYLHET HAIRDAESSING,False,MEN_OR_BARBER
ChIJJ7jBZY5PXj4RTl6-hx0XHHE,صالون طريق الأناقه,True,
ChIJWyadDQD59D4RD8jdezpObP0,ABDUL FATEH SALOON صالون عبدالفتاح للحلاقة,False,MEN_OR_BARBER
ChIJQSSEGlBpZz4R7CvEumjusdo,AL MARMOOM SALON صالون المرموم للرجال,False,MEN_OR_BARBER
ChIJNyvJUqF39j4RJijXXhkAsXw,Al Daith South,True,
ChIJxyp3PNI3Xj4RTpkPtNt5ECI,DARK MOON GENTS SALON صالون دارك مون للرجال,False,MEN_OR_BARBER
ChIJ_YWfT7J39j4RTURU9kxNfIA,GLOW studio Man Personal Care,True,
ChIJX6orYgBnZz4RzlzzP8ysKtI,Golden Finger Gents Hairdressing saloon,False,MEN_OR_BARBER
ChIJJ5gJMwBFXj4RW3-X0Jq0yYo,Massage Europe Hidden Bliss Spa VV,True,
ChIJryale2Czij4Rc97z1tugN94,Sona Salon for Kids,False,KIDS_SALON
ChIJbZ0FPahLXj4RY3TFKG4293c,Taj Al Embrator,True,
ChIJh87RcwBnZz4RBcVRWCsffX8,Tariq Al Jamaal Gents Salon,False,MEN_OR_BARBER
ChIJ-3zGFwBnZz4R6rFt-91AkXU,حلاق إشاره,False,MEN_OR_BARBER
ChIJeQc9-u2zij4RxYGKkIvunk8,صالون 15 للرجال - فرع الهابوي,False,MEN_OR_BARBER
ChIJAUJXWQBPXj4RFsvzWMRVP5w,صالون تاج البحر Crown of the Sea Salon💈✂️🔥💪🏻,True,
ChIJ3e1XsYlnZz4Rqmk-ugaaE8Y,صالون فيكتوريا للرجال,False,MEN_OR_BARBER
ChIJPSwprdBLXj4RsmIQ8BIG1bY,صالون لاموستاش للحلاقة الرجالية,False,MEN_OR_BARBER
ChIJc9M2xlOvij4R-gAQCRTyIVM,صالون نايس سيزر للرجال-Nice scissor Saloon,False,MEN_OR_BARBER
ChIJn44w0_f59D4RvWYGgclVC2Q,Al fanar gents center صالون الفنار للرجال,False,MEN_OR_BARBER
ChIJlZcxQ5VnZz4RQYCjjUogX50,Gents sloon,False,MEN_OR_BARBER
ChIJjRn-DLxBXj4RNKDugsb_UgI,Golden star gents salon,False,MEN_OR_BARBER
ChIJJeVLTB9hXz4RH-4bfiFsE3U,Nails,True,
ChIJBc3J_KZnZz4RU9I8sA_DGrI,New Al Dhaif saloon,True,
ChIJcR8_Ag03Xj4RoMKJBgEMuA4,Shaimaa Alghadeer Laydi Saloon,True,
ChIJteiZ_KsxXj4RuG_oXaWx5sc,صالون الزياني للرجال,False,MEN_OR_BARBER
ChIJVSBoxRKzij4RyipMKZhIrR4,صالون مساء النور للحلاقة,False,MEN_OR_BARBER
ChIJgSu-zBxBXj4Rz8Jg9k1AQK8,Al Zayani Saloon,True,
ChIJ0Qh_PAB39j4RKEWX0zI8joc,Gold health beautiful eyelashes Manicure,True,
ChIJw8M7dwBfXz4RaVa_fnwYnEM,Haji gul,True,
ChIJKXOaFxhnZz4R47ny1MI7mEo,Kanaan city barbar saloon,True,
ChIJL5_aeAD59D4RCv8HO8aAANs,Najoom gents salon,False,MEN_OR_BARBER
ChIJc16kuon49D4ROdEl3dj7GlI,New Bustan Saloon,True,
ChIJ9WVtyJVJXj4R_N5ygAwDtsk,Nice FEELING,True,
ChIJ1zogncRFXj4RGTxRt0F_muc,Saal Gents Salon,False,MEN_OR_BARBER
ChIJSXAjf_o3Xj4RM-Z9rnoLqQM,Sewing corner abudhabi,True,
ChIJzytGPQBFXj4ROm4eylf7Kho,Yaber alahbabi,True,
ChIJcZqDBgAxXj4RARRPAyKMcKM,Zeeshan,True,
ChIJmae_OABRXj4RIxTWalzHY_k,الخليلل للطباعه في الشهامه,True,
ChIJ-WDHQB359D4RXxfsHFC7uEM,حلاق ماجد,False,MEN_OR_BARBER
ChIJ4dtgSABPXj4RZ2B1AqIw6hM,صالون,True,
ChIJaVP-IbGtij4REpj8CjkEfdo,Bedashing Beauty Lounge Al Ain,False,BEDASHING
ChIJeyjXNgCvij4R3MKT6a88heY,TAIF BEAUTY SALON ASHARIJ BRANCH ALAIN,True,
ChIJG1pmtnGvij4RHhOTDoimxGU,Ondas Ladies Beauty Center مركز أونداس للتجميل للسيدات,True,
ChIJhasCFAavij4RTLvJROlIaJc,Hidden beauty Lounge,True,
ChIJ7S7Bhpetij4RMJrRBcMy2X4,Ella Vera Spa Lounge,True,
ChIJPd269Eivij4RdjSUpOsmWis,Bishkek Beauty salon Al Ain,True,
ChIJnwr5NkOvij4RmdNyeS6uroo,صالون ريفيرا,True,
ChIJb8rKZWuvij4RLIM1lvlk5qs,Glossier Ladies Beauty Center,True,
ChIJXReqYQKuij4RfM51Db0DhR0,Maison De Joelle Al Ain,True,
ChIJ-_Jmvj2vij4Rzs_B58K1mgI,THE GLAM SALON,True,
ChIJJT6mDpGtij4RQ6hVVFR3VHY,Spa Alain,True,
ChIJuUBGT9mtij4RX6VbfPTF0gU,HANA ROYAL BEAUTY SALON,True,
ChIJqatRyVqtij4RZZjneBXxA_Y,MAISON DU GLAMOUR LADIES BEAUTY SALON,True,
ChIJLZQi5qixij4RayvhFBBxGFI,Hush Spa Ladies Centre,True,
ChIJB3929NKzij4RJ5Ff8CCmCq0,New Look Medical Center,False,MEDICAL
ChIJrQZwdLyzij4RLOgYGO6eG90,Man Lab Gentlemen's Spa Al Ain Square,False,MEN_OR_BARBER
ChIJARdJKW-xij4RS5nwkneYuBA,Ushi Nail Spa Al Ain Square,True,
ChIJE79PNEezij4RBibrYfJhS7M,NAULA,True,
ChIJV70DgtGzij4RRh6_4hZV550,Rapunzel spa,True,
ChIJzZzwdvyzij4R93q2jmrkT9g,Emirates platinum ladies center,True,
ChIJ7XCqrZazij4RzL7krO5dGcc,Macsister,True,
ChIJhWHkbROzij4R3nbF40YZU9s,La Bela Princino Beauty Center,True,
ChIJGY_KeQCzij4RqsPrFl-0GpM,Viorica Ladies Beauty Centre,True,
ChIJz2y9eACxij4RsbndWqEjBRc,Need Spa & Dalkah House,True,
ChIJu34BNYyxij4RotZtIy2lDLw,مركز الرغوة الناعمة,True,
ChIJ7ZcjXACxij4Rp1-jfjC1aBo,الأناقة,True,
ChIJGUuk832vij4R3tq1iI3zAC0,Gents Salon & Beauty parlour,False,MEN_OR_BARBER
ChIJN14k-X6xij4R3RrrO7oNnhw,LUCKY ZERO GENTS CENTER,False,MEN_OR_BARBER
ChIJUyeuawC3ij4RNwdUV2e3IPs,/,True,
ChIJf_x7y4izij4RQZivgm3G8bA,صالون برنسيس اند هيروز للأطفال PRINCESS & HEROES KIDS SALOON,False,KIDS_SALON
ChIJm0Rjopezij4RyhXGu8p6clA,Hatta saloon,False,MEN_OR_BARBER
ChIJpxOOGEuzij4RuKvHVHiPZDk,Madhah Hair Cutting Saloon,True,
ChIJS4uv1PZrXz4RrxyMoF1U0ko,Nicolas Beauty Salon,True,
ChIJecBBg6JrXz4RVAR1WCdnaiE,Sultana Spa – Al Barsha,True,
ChIJ2xexuTprXz4Rw8v9Qn8Qf0U,Dynamic Life Clinics -barsha-,False,MEDICAL
ChIJIWujKHtrXz4RE-7llgiR4N0,Arfi Nails Al Barsha,True,
ChIJ692_u5NrXz4RTD99fc17TzU,Bedashing Beauty Lounge Al Barsha,False,BEDASHING
ChIJpfLIdP1rXz4R_R7xnlyKBJk,Mirrors Beauty Lounge - Barsha Heights,True,
ChIJ6w4J8b9rXz4RpQdpnlD62AE,Posh Beauty Center,True,
ChIJFzj-2S1rXz4RBWNL8CDlt1c,Avoria Aesthetic Clinic,False,MEDICAL
ChIJEweVpTBqXz4RjQ1W1Dp8mOo,"Wellbeing Clinic, Dubai",False,MEDICAL
ChIJNRSSi0xqXz4RK6puzEPZpA4,Grand Flora Beauty Salon & Spa - Jumeirah,True,
ChIJ1_sBoNxrXz4RE-uwy9_u5GA,Beautify Me Medical Center,False,MEDICAL
ChIJtQVHyThvXz4Rlt7agELQepk,Boho Salon. DXB,True,
ChIJtS1tnJ9rXz4RHzfSa65XG7w,Tips and Toes - Arjan Branch,True,
ChIJey-AeARvXz4RYT4o2ICbfkQ,Aura Flora Beauty Salon - Ladies Beauty & Nail Salon in Arjan,True,
ChIJgzFdhEVvXz4RfFUxi7RUxzQ,Salon Script | Arjan Dubai,True,
ChIJpXUAIYdpXz4RE5KFld0Hq-Q,The Reformery Aesthetic Clinic,False,MEDICAL
ChIJ7SYyfihrXz4RXLClE0wn5Fs,Leilani Beauty Lounge,True,
ChIJhR7xgQ9vXz4R_DHNyab7d0E,The Green House,True,
ChIJ45xjV7dvXz4Rs6aRKTp46Bg,Ombre Salon - Arjan Branch,True,
ChIJxYEDqrtvXz4ROdRxDwW98lE,91 Beauty Salon Arjan,True,
ChIJ1U1l5N5vXz4R4RhjBztXF3g,Hairtrend Gents Salon - Arjan,False,MEN_OR_BARBER
ChIJqwq2NVFpXz4RMjx88Nz2EaU,Tips and Toes - Park Point,True,
ChIJUVdlILJvXz4Rkgl6CUtm4hk,The Den Salon Dubai,True,
ChIJccLd2X9vXz4Rei7lzTt5N78,Nails By DASH Beauty Salon,True,
ChIJH7f3XthvXz4R88x3K_nW814,Beauty Loft Salon,True,
ChIJZUUZelhvXz4R03pu6KUwLDk,She glam beauty saloon,True,
ChIJ3biAY-prXz4R-cgRIHLq71I,Roxana Aesthetics Clinic,False,MEDICAL
ChIJi6kBHCJqXz4R1LSoBgFHpC4,My Style by Jumana - Jumeirah,True,
ChIJmwSByiZqXz4R71zuNrtpdQQ,Great Lengths Middle East Hair Extension Centre,True,
ChIJP-_wJohpXz4RPmayD9IPhZQ,"VLCC Slimming Beauty Fitness, SZR",True,
ChIJaS4RbthrXz4RuywlDcM5Td0,Medical Village,False,MEDICAL
ChIJz36j41xnXj4Rc6ahANI7LEo,DNA Health & Wellness - Al Wasl,False,MEDICAL
ChIJMeSaCWVrXz4RveubZkApFLk,Tips and Toes - The Greens Souk - Dubai,True,
ChIJRbNfwhVrXz4RnpZhckAR_cc,KOMI WOMEN SALON(Komi korean salon),True,
ChIJodY8V4trXz4RpKyvdL5EfC8,Al Andalus Barber & Hammam Spa,False,MEN_OR_BARBER
ChIJO0fpoXhrXz4RmwW4M8GmdDI,The One Gents Salon | Barber Shop - Tecom,False,MEN_OR_BARBER
ChIJ2d4235NrXz4RiYqv8Pg3E0Q,Hair Signature Salon,True,
ChIJS5NZZetrXz4RdzkaLqgpmAo,Milado Cut Barber Shop,False,MEN_OR_BARBER
ChIJXyZO3NBrXz4RXZf2d5HfGyU,Bahia Beauty Bar Salon,True,
ChIJLfby84FrXz4ReCf-3ArfkN0,PAINT Beauty Lounge,True,
ChIJsRrJTT9DXz4RXl0C48wbrzQ,Crystal Hair Extension Al Barsha | صالون كريستال بيع و تركيب الشعرالمستعار البرشاء,True,
ChIJQWUxURlrXz4Rw8PsX6p1y-A,INSIDE JUMEIRAH Beauty Salon,True,
ChIJiar3s_lrXz4RquJm2VaFTaM,Black Jack Barber Shop,False,MEN_OR_BARBER
ChIJZxbPPRBCXz4RshORjaqEmAc,Salon Ink,True,
ChIJ-x2G8eFrXz4RTbYOYqcjbzw,Version Francaise Pour Elle,True,
ChIJ_f9rnvhrXz4R4OFJnVOy9FY,Royal Ruby Gents Saloon Dubai,False,MEN_OR_BARBER
ChIJfX-wmphvXz4R2FjbEsZ9zjo,Elaine Quinn Ladies Salon,True,
ChIJs4BPeMZpXz4RbCf50Z85toc,The Corner Barber - Dubai Hills,False,MEN_OR_BARBER
ChIJUT9-0hZvXz4RZw7yu7JXlZo,FRQNCY Hair Salon,True,
ChIJZ4GORs1vXz4RVH1VfUSMZnw,BEARDO BARBER SHOP ARJAN,False,MEN_OR_BARBER
ChIJG_lBnh5vXz4RFf-fzpViDVU,AL MANSOUR LADIES SALOON,True,
ChIJf1uHVF1vXz4R_PgvE_iDdeg,The Retreat Beauty Salon,True,
ChIJhasAvIZvXz4R81gKxwIcsIw,Konjo Ladies Salon,True,
ChIJKVma2d1vXz4RO3KzvSzSBP4,Bianco Spa (Hills Branch),True,
ChIJZwNBTwVvXz4RdP-Y_XSAFAc,Styles and Smiles Beauty and African Hair Salon,True,
ChIJPRDTDUdvXz4RB2FprX5HeYg,Ashwina Hair & Beauty Salon,True,
ChIJ5xTWDB9pXz4RvkvpdEhZvm0,"Yalla Hair - Hair Patch Fixing & Hair Replacement Centre, Sheikh Zayed Road, Near Onpassive Metro Station, Dubai",False,MEN_OR_BARBER
ChIJW2LRvOFpXz4R9PtTPVun_dM,collective.,True,
ChIJP7LafjpqXz4RKCD5zqo97EE,Machka Beauty & Body Design,True,
ChIJ2wtENCpqXz4RXapnt8WzLnU,SLaM,True,
ChIJoXiB3DGeQggRdTawguXaZiY,Afro Trim Men's Salon,False,MEN_OR_BARBER
ChIJYV196jZqXz4RiZG90yDY9W8,Aroushi Beauty Salon & Spa,True,
ChIJn9Qyl-lpXz4R9Mt8WGUP3vk,Sfizio Gent’s Salon AKH,False,MEN_OR_BARBER
ChIJ7Yc7JkBrXz4RwU43dZpxxfA,LVLS,False,MEN_OR_BARBER
ChIJaQQQVVNrXz4RsF2g5ruWUfs,We’ve Moved to Pastels Jumeirah,True,
ChIJu-rs299rXz4Rf6H8NIgAEvg,Luxio Nail,True,
ChIJxRRfQC1rXz4RMcJ6Cw8Ho7U,Marolina Beauty Center - Al Barsha,True,
ChIJS5XPi3prXz4Rei1aMIOC6ng,"PodoLogic Dubai | Beauty, Foot & Nail Care",True,
ChIJ_ctknzVqXz4R83FYnvHMdAM,1847 Grooming for Men API,False,MEN_OR_BARBER
ChIJgXm1JUBrXz4RytE-OTZQYvM,VOLNA Beauty Salon,True,
ChIJcevpN19vXz4RQTlUX09po98,1847 Grooming for Men Dubai Hills Mall,False,MEN_OR_BARBER
ChIJQwBJk8NvXz4RkIx_tAQYo4o,N.Bar Nail Spa & Salon Dubai Hills Mall,True,
ChIJX_b4SrRvXz4RfJMmYs5MizM,Nails Eleven Salon,True,
ChIJf6CO9v9vXz4RPz89YP4GQnk,The Loft Fifth Avenue Beauty Lounge - Dubai Hills Mall,True,
ChIJFXuI4KFvXz4RZDeTQ6w8pk0,Jazz Lounge Spa Head Office,True,
ChIJhRi29dRpXz4Rs5u1mIKfUMg,Il Padrino Gentlemen Lounge | Dubai Hills,False,MEN_OR_BARBER
ChIJ__8_94puXz4RRr6WQ2wLdBU,Senses of Asia Wellness & Beauty - Ladies Spa,True,
ChIJ7TiGQZNvXz4RsQBI4VvYsnM,NStyle,True,
ChIJAc2mBNVrXz4R4eKQ2a-yvLA,March14 Dubai Beauty Residence,True,
ChIJP-unmJ9rXz4RFvp-KZTIA-I,House of Enspa (TNS),True,
ChIJgVvk4bFrXz4R6F6QLPciLys,"Aoife Beauty Salon - Best ladies salon for Nails, Hair, Waxing, Facial, Eyelash & Massages.",True,
ChIJPyCPNnBrXz4RnvTY2E0sr0U,Nail,True,
ChIJF376G8JrXz4RUPPQIzJ8hOI,JARCH,True,
ChIJT5pY47RdXz4R23azr6Ja43I,Elysium Spa - Luxury European Spa In Barsha Heights,True,
ChIJ1V4WjYFrXz4R-fb2VoGpJ7k,Dream Valley Gents Spa - European massage centre,False,MEN_OR_BARBER
ChIJSc1XHU9rXz4RZi8wbn7yuzg,Trinity European Spa,True,
ChIJBSu-wnZrXz4RHSvT0v64i2Q,Jasmine Spa - European Massage Barsha Heights,True,
ChIJRR5KxhRrXz4RmTbtrXcj2hI,Trinity Arabic Spa,True,
